推广计划名称,推广组,关键词名称,匹配方式,出价,默认访问URL,移动访问URL,启用/暂停,标记,关键词状态,审核未通过原因,能否展现,无法展现原因,计算机质量度,移动质量度,消耗,点击均价,点击数,展示数,点击率,转化
其它词,项目,城镇好项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,柏田投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,5万元能做什么生意,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,附息投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,小投资赚大钱项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,张家口理财平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,有cfca认证的投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,今年投资好项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,10万元投资做什么,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,怎样投资互金平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,代收投资平台安全吗,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,有没有小投资的,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,楚雄州理财投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,绿庭投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,借条投资款,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,赚到钱的好项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,两万元理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,500元投资理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,投资理财好项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,定安县理财平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,恒生指数投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,25万投资什么,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,冷门好项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,小投资能做什么,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,投资什么项目比较赚,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,300000万元如何理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,10万元适合做什么项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,今年的好项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,5万投资什么生意,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,屯昌县理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,10000元怎么投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,华凯投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,有哪些加盟好项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,好的投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,万投资什么好,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,10万投资什么赚,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,上饶投资理财公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,经济不好时投资什么,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,投资项目立项,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,投资app哪个好,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,小投资挣大钱的项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,如何投诉投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,有没有加盟好项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,五万元投资做什么,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,适合夫妻的小投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,无锡理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,农村投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,四十万可以投资什么,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,cc云微投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,庄园投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,定安县理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,15万投资什么生意,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,投资项目推介会,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,25万投资什么,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,防城港投资理财公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,产业链投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,如何做好一个投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,40万投资什么生意好,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,1好项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,韶关投资理财公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,品牌黄金投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,网络挣大钱好项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,创新投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,1万投资什么好,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,10000元怎么投资智能家居项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,小投资的致富好项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,博尔塔拉州理财平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,做原油投资哪个平台好,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,股权投资项目平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,10万元怎么做理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,中短期理财投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,韶关理财平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,适合小额投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,上班族可以投资什么,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,投资项目有什么,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,500万投资什么项目好,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,十万元的投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,五万的投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,适合农民致富项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,投资好项目平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,五十万投资什么项目好,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,正常,,能,,5,5,0,0,0,0,--,0
其它词,项目,最小的投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,生意投资什么好,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,小型投资项目致富,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,推荐投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,农村好的投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,能挣大钱的好项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,1个自然日投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,农民的好项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,好项目大全,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,小投资见效快,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,小型的投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,stem创客投资项目价位,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
